[*] Start mutation process:
   - targets: mutatest
   - tests: ./mutatest/tests_60
[*] 35 tests passed:
   - tests_60.all_op_types [1.32578 s]
   - tests_60.conftest [1.13570 s]
   - tests_60.test_all_op_types [1.94382 s]
   - tests_60.test_filters [1.18051 s]
   - tests_60.test_transformers [1.20831 s]
[*] Start mutants generation and execution:
   - [# 172] AOD mutatest.cli: [2.88194 s] survived
   - [# 173] AOR mutatest.cli: [2.79779 s] survived
   - [# 174] AOR mutatest.cli: [2.82277 s] survived
   - [# 175] AOR mutatest.cli: [1.89784 s] survived
   - [# 176] AOR mutatest.cli: [3.13057 s] survived
   - [# 177] AOR mutatest.cli: [3.77241 s] survived
   - [# 178] AOR mutatest.cli: [4.34206 s] survived
   - [# 179] AOR mutatest.cli: [2.05201 s] survived
   - [# 180] AOR mutatest.cli: [3.26792 s] survived
   - [# 181] AOR mutatest.cli: [3.20189 s] survived
   - [# 182] AOR mutatest.cli: [1.90548 s] survived
   - [# 183] AOR mutatest.cli: [2.79909 s] survived
   - [# 184] AOR mutatest.cli: [2.62017 s] survived
   - [# 185] AOR mutatest.cli: [2.86357 s] survived
   - [# 186] AOR mutatest.cli: [2.89149 s] survived
   - [# 187] AOR mutatest.cli: [2.79617 s] survived
   - [# 188] AOR mutatest.cli: [3.03977 s] survived
   - [# 189] AOR mutatest.cli: [1.90914 s] survived
   - [# 190] AOR mutatest.cli: [1.92415 s] survived
   - [# 191] AOR mutatest.cli: [2.82750 s] survived
   - [# 192] AOR mutatest.cli: [2.80527 s] survived
   - [# 193] AOR mutatest.cli: [2.84902 s] survived
   - [# 194] AOR mutatest.cli: [2.83309 s] survived
   - [# 195] BCR mutatest.cli: [2.80203 s] survived
   - [# 196] BCR mutatest.cli: [2.91070 s] survived
   - [# 197] COD mutatest.cli: [2.90895 s] survived
   - [# 198] COD mutatest.cli: [2.83936 s] survived
   - [# 199] COD mutatest.cli: [1.94869 s] survived
   - [# 200] COI mutatest.cli: [2.81056 s] survived
   - [# 201] COI mutatest.cli: [2.76024 s] survived
   - [# 202] COI mutatest.cli: [2.85141 s] survived
   - [# 203] COI mutatest.cli: [2.84167 s] survived
   - [# 204] COI mutatest.cli: [2.81724 s] survived
   - [# 205] COI mutatest.cli: [2.90715 s] survived
   - [# 206] COI mutatest.cli: [2.86701 s] survived
   - [# 207] COI mutatest.cli: [2.87499 s] survived
   - [# 208] COI mutatest.cli: [1.93802 s] survived
   - [# 209] COI mutatest.cli: [2.82748 s] survived
   - [# 210] COI mutatest.cli: [2.92529 s] survived
   - [# 211] COI mutatest.cli: [1.86788 s] survived
   - [# 212] COI mutatest.cli: [2.81389 s] survived
   - [# 213] COI mutatest.cli: [2.80589 s] survived
   - [# 214] COI mutatest.cli: [2.92753 s] survived
   - [# 215] COI mutatest.cli: [2.96922 s] survived
   - [# 216] COI mutatest.cli: [1.94296 s] survived
   - [# 217] COI mutatest.cli: [2.92235 s] survived
   - [# 218] COI mutatest.cli: [2.82002 s] survived
   - [# 219] COI mutatest.cli: [2.86717 s] survived
   - [# 220] COI mutatest.cli: [2.89672 s] survived
   - [# 221] COI mutatest.cli: [2.86159 s] survived
   - [# 222] COI mutatest.cli: [2.85510 s] survived
   - [# 223] COI mutatest.cli: [1.92592 s] survived
   - [# 224] COI mutatest.cli: [2.86488 s] survived
   - [# 225] COI mutatest.cli: [2.90486 s] survived
   - [# 226] COI mutatest.cli: [1.96071 s] survived
   - [# 227] CRP mutatest.cli: [2.81171 s] survived
   - [# 228] CRP mutatest.cli: [2.81112 s] survived
   - [# 229] CRP mutatest.cli: [1.87368 s] survived
   - [# 230] CRP mutatest.cli: [2.83666 s] survived
   - [# 231] CRP mutatest.cli: [2.89682 s] survived
   - [# 232] CRP mutatest.cli: [2.91682 s] survived
   - [# 233] CRP mutatest.cli: [2.88494 s] survived
   - [# 234] CRP mutatest.cli: [2.85179 s] survived
   - [# 235] CRP mutatest.cli: [1.93712 s] survived
   - [# 236] CRP mutatest.cli: [2.79285 s] survived
   - [# 237] CRP mutatest.cli: [2.80757 s] survived
   - [# 238] CRP mutatest.cli: [2.36890 s] survived
   - [# 239] CRP mutatest.cli: [2.82305 s] survived
   - [# 240] CRP mutatest.cli: [2.81766 s] survived
   - [# 241] CRP mutatest.cli: [2.87678 s] survived
   - [# 242] CRP mutatest.cli: [2.85714 s] survived
   - [# 243] CRP mutatest.cli: [2.83201 s] survived
   - [# 244] CRP mutatest.cli: [1.96537 s] survived
   - [# 245] CRP mutatest.cli: [2.76393 s] survived
   - [# 246] CRP mutatest.cli: [2.76667 s] survived
   - [# 247] CRP mutatest.cli: [2.51259 s] survived
   - [# 248] CRP mutatest.cli: [2.84886 s] survived
   - [# 249] CRP mutatest.cli: [2.86599 s] survived
   - [# 250] CRP mutatest.cli: [2.91420 s] survived
   - [# 251] CRP mutatest.cli: [2.90103 s] survived
   - [# 252] CRP mutatest.cli: [2.84527 s] survived
   - [# 253] CRP mutatest.cli: [1.95096 s] survived
   - [# 254] CRP mutatest.cli: [2.79101 s] survived
   - [# 255] CRP mutatest.cli: [2.82219 s] survived
   - [# 256] CRP mutatest.cli: [2.50214 s] survived
   - [# 257] CRP mutatest.cli: [2.82610 s] survived
   - [# 258] CRP mutatest.cli: [2.87713 s] survived
   - [# 259] CRP mutatest.cli: [2.95126 s] survived
   - [# 260] CRP mutatest.cli: [2.84905 s] survived
   - [# 261] CRP mutatest.cli: [2.81938 s] survived
   - [# 262] CRP mutatest.cli: [1.94031 s] survived
   - [# 263] CRP mutatest.cli: [2.78660 s] survived
   - [# 264] CRP mutatest.cli: [2.78374 s] survived
   - [# 265] CRP mutatest.cli: [2.44413 s] survived
   - [# 266] CRP mutatest.cli: [2.85384 s] survived
   - [# 267] CRP mutatest.cli: [2.80580 s] survived
   - [# 268] CRP mutatest.cli: [2.88875 s] survived
   - [# 269] CRP mutatest.cli: [2.89578 s] survived
   - [# 270] CRP mutatest.cli: [2.83282 s] survived
   - [# 271] CRP mutatest.cli: [1.98375 s] survived
   - [# 272] CRP mutatest.cli: [2.81180 s] survived
   - [# 273] CRP mutatest.cli: [2.79467 s] survived
   - [# 274] CRP mutatest.cli: [2.55288 s] survived
   - [# 275] CRP mutatest.cli: [2.83271 s] survived
   - [# 276] CRP mutatest.cli: [2.01913 s] survived
   - [# 277] CRP mutatest.cli: [2.82369 s] survived
   - [# 278] CRP mutatest.cli: [1.97606 s] survived
   - [# 279] CRP mutatest.cli: [2.81720 s] survived
   - [# 280] CRP mutatest.cli: [2.03643 s] survived
   - [# 281] CRP mutatest.cli: [2.78729 s] survived
   - [# 282] CRP mutatest.cli: [1.96386 s] survived
   - [# 283] CRP mutatest.cli: [2.79287 s] survived
   - [# 284] CRP mutatest.cli: [1.99505 s] survived
   - [# 285] CRP mutatest.cli: [2.80351 s] survived
   - [# 286] CRP mutatest.cli: [2.00192 s] survived
   - [# 287] CRP mutatest.cli: [2.83021 s] survived
   - [# 288] CRP mutatest.cli: [2.01424 s] survived
   - [# 289] CRP mutatest.cli: [2.79399 s] survived
   - [# 290] CRP mutatest.cli: [1.93613 s] survived
   - [# 291] CRP mutatest.cli: [2.83191 s] survived
   - [# 292] CRP mutatest.cli: [1.96912 s] survived
   - [# 293] CRP mutatest.cli: [2.81638 s] survived
   - [# 294] CRP mutatest.cli: [2.24097 s] survived
   - [# 295] CRP mutatest.cli: [2.91073 s] survived
   - [# 296] CRP mutatest.cli: [2.06865 s] survived
   - [# 297] CRP mutatest.cli: [2.85189 s] survived
   - [# 298] CRP mutatest.cli: [1.99681 s] survived
   - [# 299] CRP mutatest.cli: [2.81919 s] survived
   - [# 300] CRP mutatest.cli: [2.03294 s] survived
   - [# 301] CRP mutatest.cli: [2.87909 s] survived
   - [# 302] CRP mutatest.cli: [2.00917 s] survived
   - [# 303] CRP mutatest.cli: [2.89102 s] survived
   - [# 304] CRP mutatest.cli: [1.96220 s] survived
   - [# 305] CRP mutatest.cli: [2.90842 s] survived
   - [# 306] CRP mutatest.cli: [2.04077 s] survived
   - [# 307] CRP mutatest.cli: [2.87865 s] survived
   - [# 308] CRP mutatest.cli: [2.41481 s] survived
   - [# 309] CRP mutatest.cli: [2.88706 s] survived
   - [# 310] CRP mutatest.cli: [1.97589 s] survived
   - [# 311] CRP mutatest.cli: [2.87604 s] survived
   - [# 312] CRP mutatest.cli: [2.02526 s] survived
   - [# 313] CRP mutatest.cli: [2.85599 s] survived
   - [# 314] CRP mutatest.cli: [1.95478 s] survived
   - [# 315] CRP mutatest.cli: [2.82428 s] survived
   - [# 316] CRP mutatest.cli: [2.01876 s] survived
   - [# 317] CRP mutatest.cli: [2.83422 s] survived
   - [# 318] CRP mutatest.cli: [2.04536 s] survived
   - [# 319] CRP mutatest.cli: [2.82832 s] survived
   - [# 320] CRP mutatest.cli: [2.04420 s] survived
   - [# 321] CRP mutatest.cli: [2.82691 s] survived
   - [# 322] CRP mutatest.cli: [1.99760 s] survived
   - [# 323] CRP mutatest.cli: [2.82599 s] survived
   - [# 324] CRP mutatest.cli: [1.97042 s] survived
   - [# 325] CRP mutatest.cli: [2.82592 s] survived
   - [# 326] CRP mutatest.cli: [1.98782 s] survived
   - [# 327] CRP mutatest.cli: [2.86879 s] survived
   - [# 328] CRP mutatest.cli: [2.08337 s] survived
   - [# 329] CRP mutatest.cli: [2.85523 s] survived
   - [# 330] CRP mutatest.cli: [1.97460 s] survived
   - [# 331] CRP mutatest.cli: [2.85664 s] survived
   - [# 332] CRP mutatest.cli: [1.95102 s] survived
   - [# 333] CRP mutatest.cli: [2.87180 s] survived
   - [# 334] CRP mutatest.cli: [2.08273 s] survived
   - [# 335] CRP mutatest.cli: [2.86200 s] survived
   - [# 336] CRP mutatest.cli: [2.06850 s] survived
   - [# 337] CRP mutatest.cli: [2.84347 s] survived
   - [# 338] CRP mutatest.cli: [1.95690 s] survived
   - [# 339] CRP mutatest.cli: [2.87703 s] survived
   - [# 340] CRP mutatest.cli: [1.97773 s] survived
   - [# 341] CRP mutatest.cli: [3.27350 s] survived
   - [# 342] CRP mutatest.cli: [2.91597 s] survived
   - [# 343] CRP mutatest.cli: [2.83950 s] survived
   - [# 344] CRP mutatest.cli: [2.20724 s] survived
   - [# 345] CRP mutatest.cli: [2.88285 s] survived
   - [# 346] CRP mutatest.cli: [2.03659 s] survived
   - [# 347] CRP mutatest.cli: [2.84101 s] survived
   - [# 348] CRP mutatest.cli: [2.00129 s] survived
